,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,updated_github_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,39,True,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2021-03-09 14:07:51.000000,2021-03-05 17:49:26.000000,4141.0,1483.0,5169.0,14702.0,24885.0,2021-02-26 22:13:06.000000,7.21.0,317025.0,9007292.0,101.0,246817.0,182895.0,796.0,https://pypi.org/project/ipython,BSD-3-Clause,2021-02-26 22:13:06.000000,63922.0,8907418.0,https://anaconda.org/conda-forge/ipython,2021-02-27 03:03:10.289000,5687099.0,1.0,,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,39,True,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2021-03-04 21:08:09.767211,2021-03-03 17:36:49.000000,3322.0,2005.0,2206.0,8870.0,12023.0,2021-01-13 23:58:54.000000,6.2.0,250.0,7225136.0,69.0,111054.0,94968.0,545.0,https://pypi.org/project/notebook,BSD-3-Clause,2021-01-13 16:31:49.000000,16086.0,6969929.0,https://anaconda.org/conda-forge/jupyter,2021-01-28 22:23:49.648000,1276392.0,1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2021-03-04 21:08:09.767211,800.0,16307044.0,,,,,,,,,,,,,,
3,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,37,True,jupyterlab/jupyterlab,jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000000,2021-03-11 08:38:03.000000,2021-03-10 18:59:31.000000,1900.0,1796.0,3816.0,10873.0,22979.0,2021-03-09 11:02:27.000000,3.0.10,,505241.0,336.0,38175.0,35787.0,392.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2021-03-09 11:02:27.000000,2388.0,445249.0,https://anaconda.org/conda-forge/jupyterlab,2021-03-09 13:52:00.469000,3419551.0,1.0,,,,,,,,,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,35,True,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2021-03-09 05:45:15.000000,2021-02-28 20:46:41.000000,407.0,339.0,514.0,1082.0,3687.0,2020-10-02 22:38:52.000000,6.0.7,,7376793.0,35.0,109030.0,93646.0,212.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2020-10-02 22:38:52.000000,15384.0,7317515.0,https://anaconda.org/conda-forge/nbconvert,2021-01-21 02:13:03.383000,3497456.0,1.0,,,,,,,,,,,,,,,,,,,
5,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,34,True,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2021-03-10 23:06:04.000000,2021-03-10 12:33:52.000000,730.0,546.0,1103.0,2160.0,6917.0,2021-02-07 22:09:48.000000,7.6.3,,6886554.0,123.0,16290.0,1296.0,172.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2021-02-22 20:59:46.000000,14932.0,6667254.0,https://anaconda.org/conda-forge/ipywidgets,2021-01-07 05:03:39.883000,2848188.0,1.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-10 22:10:11.354000,62.0,171026.0,,,,,,,,,
6,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,34,True,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2021-03-09 20:42:31.000000,2021-03-09 20:42:31.000000,256.0,173.0,132.0,383.0,2111.0,2021-02-20 20:31:56.000000,5.5.0,,6827802.0,44.0,121161.0,103573.0,126.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2021-03-09 12:02:27.000000,17588.0,6825785.0,https://anaconda.org/anaconda/ipykernel,2020-12-08 22:57:34.883000,129137.0,1.0,,,,,,,,,,,0.0,,,,,,,,
7,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,33,True,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000000,2021-03-11 13:42:29.000000,2021-03-10 00:57:20.000000,3669.0,655.0,5802.0,14820.0,,2021-02-24 19:44:29.000000,2.3.0,,621393.0,90.0,37026.0,31154.0,550.0,https://pypi.org/project/bokeh,BSD-3-Clause,2021-02-24 19:44:29.000000,5872.0,537644.0,https://anaconda.org/conda-forge/bokeh,2021-03-01 11:07:11.701000,3936242.0,1.0,,,,,,,,,,,,,,,,,,,
8,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,33,True,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000000,2021-01-21 20:52:23.925000,2021-01-21 17:52:13.000000,148.0,88.0,184.0,252.0,1747.0,2021-01-21 17:49:48.000000,5.0.2,,5713666.0,31.0,83874.0,71512.0,107.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2021-01-21 17:49:48.000000,12362.0,5684322.0,https://anaconda.org/conda-forge/qtconsole,2021-01-21 20:52:23.925000,1701979.0,1.0,,,,,,,,,,,,,,,,,,,
9,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,32,True,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2021-03-11 10:34:31.000000,2021-03-09 13:04:16.000000,1536.0,166.0,1770.0,6402.0,4563.0,2020-12-11 11:09:47.000000,1.3.0,,81754.0,42.0,1724.0,1214.0,237.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2020-12-11 11:09:47.000000,510.0,50738.0,https://anaconda.org/conda-forge/jupyterhub,2021-02-25 12:39:56.079000,343962.0,2.0,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2021-03-09 13:20:54.376436,279.0,2031993.0,,,,,,,,,,,,,,
10,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,31,True,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-03-11 11:34:09.000000,2021-03-10 18:30:06.000000,199.0,124.0,143.0,210.0,1892.0,2021-01-09 09:14:50.000000,6.1.11,,7219139.0,35.0,3594.0,,100.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2021-01-09 09:14:50.000000,3594.0,7219139.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,31,True,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000000,2021-02-08 18:24:16.000000,2021-02-08 18:24:16.000000,108.0,30.0,62.0,135.0,747.0,2021-01-15 00:14:00.000000,5.1.2,,7539478.0,20.0,114546.0,98506.0,56.0,https://pypi.org/project/nbformat,BSD-3-Clause,2021-01-15 00:14:00.000000,16040.0,7463542.0,https://anaconda.org/conda-forge/nbformat,2021-01-18 21:38:26.122000,4480234.0,1.0,,,,,,,,,,,,,,,,,,,
12,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,30,True,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2021-03-11 13:21:13.000000,2021-03-11 13:21:13.000000,405.0,189.0,327.0,3024.0,3260.0,2021-02-23 12:01:57.098000,0.5.23,,116774.0,91.0,1391.0,1269.0,51.0,https://pypi.org/project/bqplot,Apache-2.0,2021-02-23 12:03:51.000000,112.0,14602.0,https://anaconda.org/conda-forge/bqplot,2021-03-02 08:00:32.235000,522441.0,1.0,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2021-02-23 12:01:57.098000,10.0,93165.0,,,,,,,,,
13,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/pandas-profiling/pandas-profiling,,widgets,29,True,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2021-03-11 10:47:11.000000,2021-03-11 10:47:11.000000,1033.0,72.0,371.0,6914.0,784.0,2021-02-20 14:18:35.000000,2.11.0,,156187.0,27.0,3458.0,3298.0,72.0,https://pypi.org/project/pandas-profiling,MIT,2021-02-07 23:45:05.000000,160.0,154203.0,https://anaconda.org/conda-forge/pandas-profiling,2021-02-20 16:48:07.057000,109165.0,1.0,,,,,,,,,,,,,,,,,,,
14,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,True,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2021-03-08 12:45:39.473000,2021-03-07 19:27:24.000000,275.0,54.0,360.0,4350.0,2156.0,2021-03-07 19:31:47.000000,1.10.3,,57058.0,100.0,1404.0,1296.0,58.0,https://pypi.org/project/jupytext,MIT,2021-03-07 19:31:47.000000,108.0,36579.0,https://anaconda.org/conda-forge/jupytext,2021-03-08 12:45:39.473000,150879.0,1.0,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-03-07 19:28:55.498000,,15091.0,,,,,,,,,
15,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,True,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-02-18 16:57:54.181000,2020-11-20 20:06:41.000000,1900.0,65.0,47.0,10774.0,517.0,2021-02-17 22:41:46.030000,5.0.5,,297819.0,66.0,44.0,44.0,12.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2021-02-18 16:57:54.181000,0.0,297819.0,,1.0,,,,,,,
16,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-02-18 12:48:09.000000,2021-02-15 23:21:41.000000,907.0,192.0,188.0,8255.0,593.0,2018-11-22 17:02:16.000000,0.20.0,,13276.0,116.0,2093.0,1903.0,28.0,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000000,190.0,13276.0,,,,1.0,,,,,,,,,,,,,,,,,,,
17,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,28,False,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-02-12 13:31:15.000000,2019-09-07 14:59:00.000000,725.0,327.0,446.0,4521.0,2562.0,2019-01-02 12:23:07.000000,0.5.1,,81910.0,16.0,494.0,,119.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000000,494.0,81910.0,,,,1.0,,,,,,,,,,,,,,,,,,,
18,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,28,True,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2021-03-05 15:05:11.000000,2021-03-05 15:03:39.000000,306.0,207.0,276.0,3117.0,866.0,2021-02-19 22:34:09.000000,0.2.7,,18499.0,54.0,3252.0,3226.0,44.0,https://pypi.org/project/voila,BSD-3-Clause,2021-02-19 22:34:09.000000,26.0,12057.0,https://anaconda.org/conda-forge/voila,2021-02-19 23:06:46.326000,103655.0,1.0,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555000,,2868.0,,,,,,,,,
19,Jupyter Book,"Build interactive, publication-quality documents from Jupyter Notebooks.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,28,True,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000000,2021-03-11 08:41:26.000000,2021-03-10 17:09:54.000000,323.0,304.0,454.0,2114.0,1224.0,2021-03-04 09:19:54.000000,0.10.1,,6054.0,31.0,2036.0,1992.0,72.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2021-03-04 09:19:54.000000,44.0,6054.0,,,,1.0,,,,,,,,,,,,,,,,,,,
20,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,28,True,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-03-06 17:50:54.000000,2021-03-06 17:50:53.000000,409.0,28.0,2011.0,2097.0,10200.0,2021-02-13 17:21:54.000000,8.1.3,,1066.0,73.0,624.0,354.0,219.0,https://pypi.org/project/nikola,MIT,2021-02-13 17:18:18.000000,270.0,1066.0,,,,1.0,,,,,,,,,,,,-1.0,,,,,,,
21,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,28,True,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2021-03-07 11:10:35.000000,2021-01-14 19:15:16.000000,114.0,54.0,204.0,1934.0,1894.0,2020-10-02 09:09:15.000000,2.1.0,,318942.0,22.0,255.0,43.0,30.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-01-14 19:33:01.000000,212.0,44178.0,https://anaconda.org/conda-forge/nbdime,2020-10-02 13:40:32.616000,275798.0,1.0,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-01-14 19:21:56.366000,,269357.0,,,,,,,,,
22,ipyparallel,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,28,True,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-02-23 14:37:54.000000,2021-02-22 12:08:33.000000,768.0,146.0,107.0,1905.0,1830.0,2020-05-05 18:42:38.000000,6.3.0,,38635.0,21.0,1930.0,1440.0,97.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2020-05-05 18:42:38.000000,490.0,31946.0,https://anaconda.org/conda-forge/ipyparallel,2021-01-22 17:12:52.539000,394693.0,1.0,,,,,,,,,,,,,,,,,,,
23,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,28,True,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2021-03-11 08:40:09.000000,2021-03-11 08:40:06.000000,278.0,138.0,256.0,1097.0,910.0,2021-01-05 16:38:38.000000,0.13.6,,116378.0,70.0,828.0,728.0,63.0,https://pypi.org/project/ipyleaflet,MIT,2021-01-05 16:38:38.000000,98.0,11697.0,https://anaconda.org/conda-forge/ipyleaflet,2021-01-16 23:51:37.383000,617338.0,1.0,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-01-05 16:30:30.235000,2.0,94038.0,,1.0,,,,,,,
24,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,28,True,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000000,2021-03-11 11:06:53.000000,2021-03-11 10:43:16.000000,150.0,323.0,718.0,972.0,1271.0,2021-03-02 15:19:02.000000,0.11.0,,46414.0,68.0,1154.0,1118.0,60.0,https://pypi.org/project/panel,BSD-3-Clause,2021-03-02 15:19:02.000000,36.0,40489.0,https://anaconda.org/conda-forge/panel,2021-03-02 18:57:08.572000,171826.0,2.0,,,,,,,,,,,,,,,,,,,
25,nbclient,A client library for executing notebooks. Formally nbconvert's ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,28,True,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000000,2021-03-09 07:28:12.000000,2021-02-26 08:05:37.000000,28.0,20.0,44.0,59.0,192.0,2021-02-26 08:08:24.000000,0.5.3,,7033705.0,14.0,11120.0,11120.0,18.0,https://pypi.org/project/nbclient,BSD-3-Clause,2021-02-26 08:08:24.000000,0.0,6970821.0,https://anaconda.org/conda-forge/nbclient,2021-02-26 10:44:05.167000,817496.0,1.0,,,,,,,,,,,,,,,,,,,
26,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,27,True,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2021-03-11 07:59:43.000000,2021-03-09 00:00:58.000000,542.0,140.0,1486.0,5446.0,10501.0,2021-01-26 05:18:38.000000,0.28.0,1142494.0,21691.0,66.0,5.0,,166.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000000,5.0,1993.0,,,,2.0,,,,,,,,,,,,,,,,,,,
27,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,True,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2021-03-09 17:54:04.000000,2021-03-09 17:53:31.000000,307.0,87.0,214.0,3978.0,,2021-03-09 17:54:04.000000,2.3.3,,147852.0,70.0,1284.0,1134.0,87.0,https://pypi.org/project/papermill,BSD-3-Clause,2021-03-09 17:54:04.000000,150.0,143659.0,https://anaconda.org/conda-forge/papermill,2021-02-03 20:17:49.451000,129991.0,2.0,,,,,,,,,,,,,,,,,,,
28,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,27,True,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2021-03-11 13:00:21.741000,2021-01-14 14:07:48.000000,356.0,124.0,278.0,2953.0,733.0,2020-10-29 01:31:20.000000,5.7.1,,6173.0,28.0,1691.0,1381.0,39.0,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000000,310.0,2497.0,https://anaconda.org/conda-forge/rise,2021-03-11 13:00:21.741000,136046.0,2.0,,,,,,,,,,,,,,,,,,,
29,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,True,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2021-03-04 17:25:08.000000,2021-03-02 07:19:45.000000,144.0,99.0,91.0,1020.0,286.0,2021-01-20 18:02:40.000000,0.6.3,,101488.0,35.0,1282.0,1230.0,23.0,https://pypi.org/project/ipympl,BSD-3-Clause,2021-01-20 17:51:43.000000,52.0,16254.0,,,,2.0,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2021-01-05 16:19:30.088000,,85234.0,,,,,,,,,
30,Perspective,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,26,True,finos/perspective,perspective-python,,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2021-03-10 00:10:43.000000,2021-03-05 19:20:40.000000,351.0,78.0,312.0,3253.0,4365.0,2021-02-24 14:38:08.000000,0.6.1,,2554.0,40.0,187.0,179.0,62.0,https://pypi.org/project/perspective-python,Apache-2.0,2021-02-24 14:38:08.000000,8.0,574.0,,,,1.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-02-12 04:20:19.050000,,1980.0,,,,,,,,,
31,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/maartenbreddels/ipyvolume,,widgets,26,True,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2021-01-09 19:37:03.000000,2020-12-08 15:52:28.000000,198.0,149.0,121.0,1564.0,921.0,2019-07-07 19:46:13.862000,0.5.2,,15271.0,45.0,456.0,404.0,38.0,https://pypi.org/project/ipyvolume,MIT,2020-06-10 12:48:25.000000,48.0,4841.0,https://anaconda.org/conda-forge/ipyvolume,2020-06-10 13:40:22.698000,265237.0,2.0,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2020-04-22 09:07:29.284000,4.0,5017.0,,,,,,,,,
32,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,26,True,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2020-10-27 11:03:46.000000,2020-05-10 20:58:03.000000,223.0,92.0,37.0,1347.0,244.0,2020-05-02 15:29:58.000000,0.4.0,,10315.0,16.0,1567.0,1445.0,40.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000000,122.0,8514.0,https://anaconda.org/conda-forge/ipython-sql,2020-10-14 09:42:08.609000,99068.0,1.0,,,,,,,,,,,,,,,,,,,
33,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,26,True,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-03-09 09:45:54.000000,2021-03-09 09:42:27.000000,255.0,183.0,269.0,1177.0,2055.0,2021-01-23 22:59:12.000000,2021.1.0,,1678.0,14.0,121.0,97.0,94.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2021-01-23 22:59:12.000000,24.0,1678.0,,,,2.0,,,,,,,,,,,,,,,,,,,
34,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,26,True,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41.000000,162.0,163.0,260.0,994.0,2157.0,2021-02-01 03:34:36.000000,1.1.19,,6399.0,92.0,229.0,185.0,33.0,https://pypi.org/project/pixiedust,Apache-2.0,2021-02-01 03:34:36.000000,44.0,5055.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331000,21509.0,2.0,,,,,,,,,,,,,,,,,,,
35,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,True,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-02-20 15:37:53.000000,2021-02-04 03:22:19.000000,341.0,131.0,240.0,952.0,1081.0,2021-02-04 15:34:27.000000,0.18.0,,20402.0,46.0,206.0,172.0,49.0,https://pypi.org/project/sparkmagic,BSD-3-Clause,2021-02-04 15:34:27.000000,34.0,19792.0,https://anaconda.org/conda-forge/sparkmagic,2021-01-07 08:26:56.626000,26238.0,1.0,,,,,,,,,,,,,,,,,,,
36,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,True,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-03-08 03:34:13.000000,2021-03-07 10:35:50.000000,173.0,85.0,350.0,806.0,1603.0,2020-12-24 10:39:39.000000,0.23.3,,17422.0,37.0,43.0,13.0,57.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2021-02-15 19:39:34.000000,30.0,15380.0,https://anaconda.org/conda-forge/jupyterlab-git,2020-12-24 12:08:48.622000,55147.0,1.0,,,,,,,,,,,,,,,,,,,
37,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,26,True,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,158.0,63.0,141.0,711.0,1659.0,2021-02-26 13:59:06.062000,2.3.0,,23138.0,43.0,49.0,15.0,27.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000000,26.0,7129.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,276385.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062000,8.0,11244.0,,,,,,,,,
38,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,26,True,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000000,2021-03-11 13:46:25.000000,2021-03-11 11:44:09.000000,283.0,29.0,168.0,299.0,832.0,2021-02-04 12:01:00.000000,0.13.0,,11925.0,25.0,246.0,188.0,92.0,https://pypi.org/project/oauthenticator,BSD-3-Clause,2021-02-04 12:01:00.000000,58.0,11438.0,https://anaconda.org/conda-forge/oauthenticator,2021-02-10 20:04:48.207000,11204.0,1.0,,,,,,,,,,,,,,,,,,,
39,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,True,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-02-04 17:22:42.000000,2021-02-04 17:22:41.000000,834.0,76.0,75.0,6521.0,262.0,2019-07-24 15:57:06.000000,1.0.0,,26444.0,4.0,46.0,40.0,28.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:57:06.000000,6.0,26444.0,,,,2.0,,,,,,,,,,,,,,,,,,,
