,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
39,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-04-06 17:45:37.000000,2021-01-27 08:24:41.000000,42.0,35.0,60.0,347.0,435.0,2020-07-30 10:58:32.000000,0.9.6,,74448.0,19.0,1172.0,996.0,26.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000000,176.0,71792.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,127504.0,2.0,,,,,,,,,,,,,,,,,,,
40,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,26,True,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000000,2021-04-20 11:26:09.000000,2021-04-09 15:28:56.000000,288.0,27.0,170.0,300.0,842.0,2021-02-04 12:01:00.000000,0.13.0,,39562.0,26.0,257.0,199.0,92.0,https://pypi.org/project/oauthenticator,BSD-3-Clause,2021-04-09 15:30:43.000000,58.0,39037.0,https://anaconda.org/conda-forge/oauthenticator,2021-04-09 17:37:22.688000,12617.0,1.0,,,,,,,,,,,,,,,,,,,
41,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,26,True,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-04-22 01:26:42.241000,2021-04-21 21:01:27.000000,103.0,67.0,112.0,223.0,11997.0,2021-04-21 21:02:07.000000,1.6.4,25.0,665024.0,36.0,,,432.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000000,,654404.0,https://anaconda.org/conda-forge/jupyter_server,2021-04-22 01:26:42.241000,329215.0,3.0,,,,,,,,,,,,,,,,,,,
42,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,25,True,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-04-20 07:27:39.000000,2021-04-20 07:27:39.000000,258.0,175.0,269.0,1191.0,2074.0,2021-03-22 08:04:31.000000,2021.03.0,,4050.0,16.0,131.0,107.0,95.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2021-03-22 08:01:20.000000,24.0,4050.0,,,,2.0,,,,,,,,,,,,,,,,,,,
43,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2021-02-18 18:12:02.241000,2021-02-18 16:55:13.000000,62.0,15.0,26.0,522.0,81.0,2021-02-18 17:08:16.000000,2.2.0,,115564.0,20.0,1082.0,958.0,15.0,https://pypi.org/project/watermark,BSD-3-Clause,2021-02-18 16:56:30.000000,124.0,112678.0,https://anaconda.org/conda-forge/watermark,2021-02-18 18:12:02.241000,155893.0,2.0,,,,,,,,,,,,,,,,,,,
44,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,25,True,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-04-08 12:18:49.469000,2021-03-31 14:20:34.000000,36.0,19.0,243.0,489.0,1174.0,2021-04-12 13:34:23.144000,3.0.10,,79353.0,80.0,50.0,50.0,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2021-04-08 12:18:49.469000,0.0,79353.0,,,,,,,,,
45,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,25,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-04-06 15:46:53.000000,2021-03-14 09:12:04.000000,214.0,47.0,205.0,356.0,911.0,2021-02-26 15:18:12.000000,0.16.0,,9569.0,19.0,107.0,89.0,61.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2021-02-26 15:18:12.000000,18.0,9569.0,,,,1.0,,,,,,,,,,,,,,,,,,,
46,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,25,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-04-04 14:49:24.000000,2021-04-04 14:49:24.000000,69.0,25.0,112.0,234.0,1069.0,2020-11-09 20:39:53.000000,0.27.5,,25802.0,88.0,522.0,428.0,27.0,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,18477.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,439538.0,1.0,,,,,,,,,,,,,,,,,,,
47,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,True,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2021-04-18 08:31:32.000000,2021-04-18 06:08:16.000000,2376.0,63.0,557.0,6185.0,1751.0,,,,109073.0,,,,196.0,,BSD-3-Clause,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2021-04-18 06:38:56.617910,293.0,7526075.0,,,,,,,,,,,,,,
48,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,True,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-04-21 19:16:12.000000,2021-04-21 19:16:11.000000,277.0,35.0,229.0,2748.0,1237.0,2021-02-23 21:48:12.000000,1.1.13,,38798.0,87.0,2.0,,58.0,https://pypi.org/project/nbdev,Apache-2.0,2021-02-23 21:48:12.000000,2.0,38798.0,,,,2.0,,,,,,,,,,,,,,,,,,,
49,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,24,True,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,381.0,339.0,4173.0,2548.0,1689.0,2020-09-07 15:05:22.000000,2.0.1,31.0,22994.0,48.0,40.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2020-09-07 15:05:22.000000,40.0,9542.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,400485.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,21.0,243714.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776000,0.0,1370.0,,,,,,,,,
50,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,24,False,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000000,2021-04-21 22:41:47.000000,2021-04-21 22:41:36.000000,161.0,24.0,301.0,2263.0,395.0,2021-04-19 01:14:21.000000,1.43.0,,18545.0,115.0,133.0,133.0,15.0,https://pypi.org/project/dtale,LGPL-2.1,2021-04-19 01:07:00.000000,0.0,14892.0,https://anaconda.org/conda-forge/dtale,2021-04-19 01:40:17.067000,51147.0,2.0,,,,,,,,,,,,,,,,,,,
51,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-04-19 02:52:34.000000,2021-03-18 22:22:39.000000,734.0,9.0,13.0,2185.0,,2021-01-08 04:41:11.000000,0.2.0,,152489.0,90.0,69.0,7.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000000,,155.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-10 22:10:11.354000,62.0,152334.0,,,,,,,,,
52,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-04-01 00:36:23.000000,2021-04-01 00:36:18.000000,734.0,5.0,13.0,2185.0,,2020-12-31 23:08:14.000000,0.3.0,,152976.0,90.0,69.0,7.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000000,0.0,642.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-10 22:10:11.354000,62.0,152334.0,,,,,,,,,
53,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,24,True,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,30.0,29.0,20.0,177.0,209.0,2021-03-29 11:25:34.632000,0.6.0,,24840.0,12.0,251.0,235.0,9.0,https://pypi.org/project/ipywebrtc,MIT,2019-07-04 12:53:46.000000,16.0,19113.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,184737.0,2.0,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632000,0.0,1529.0,,,,,,,,,
54,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,24,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-03-24 00:04:48.000000,2021-03-24 00:04:45.000000,119.0,48.0,78.0,163.0,560.0,2021-03-24 00:04:25.000000,6.4.0,,7206040.0,15.0,0.0,,54.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-03-24 00:04:25.000000,0.0,7206040.0,,,,3.0,,,,,,,,,,,,,,,,,,,
55,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,24,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-04-21 09:54:27.000000,2021-04-21 09:54:27.000000,90.0,65.0,78.0,156.0,665.0,2021-03-16 17:34:57.000000,3.0.2,,53903.0,24.0,95.0,1.0,51.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2021-03-16 17:34:57.000000,94.0,42045.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-03-16 18:23:56.345000,308309.0,1.0,,,,,,,,,,,,,,,,,,,
56,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,23,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-04-08 11:53:15.000000,2021-03-19 01:01:25.000000,269.0,183.0,567.0,1010.0,2937.0,2019-11-07 21:56:26.000000,0.6.1,,5794.0,23.0,18.0,,81.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2019-11-07 21:54:11.000000,18.0,4094.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,86716.0,2.0,,,,,,,,,,,,,,,,,,,
57,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,23,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2020-09-09 05:30:44.000000,2020-09-09 05:30:42.000000,241.0,221.0,666.0,955.0,2053.0,2020-03-25 23:36:46.000000,1.2.0,,40285.0,18.0,12.0,,51.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000000,12.0,40285.0,,,,2.0,,,,,,,,,,,,,,,,,,,
58,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,23,True,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-04-22 05:42:50.000000,2021-04-19 00:00:41.000000,59.0,111.0,203.0,851.0,1966.0,2021-03-22 12:07:01.000000,3.5.0,,17765.0,56.0,3.0,1.0,28.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2021-03-22 11:53:41.453000,2.0,17765.0,,,,,,,,,
59,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,94.0,51.0,31.0,824.0,488.0,2018-12-29 12:36:16.000000,0.4.1,,201154.0,13.0,314.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000000,314.0,201154.0,,,,2.0,,,,,,,,,,,,,,,,,,,
60,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,23,True,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-03-08 10:44:34.000000,2021-01-22 17:01:16.000000,116.0,27.0,13.0,478.0,119.0,2021-01-22 17:07:52.000000,0.4.0,58.0,22089.0,12.0,338.0,338.0,3.0,https://pypi.org/project/jupyter-dash,MIT,2021-01-22 17:02:58.000000,0.0,22084.0,,,,2.0,,,,,,,,,,,,,,,,,,,
61,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,True,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-04-21 13:37:35.000000,2021-04-21 06:07:44.000000,35.0,26.0,56.0,433.0,331.0,2021-01-20 17:26:18.000000,0.8.2,,11686.0,24.0,92.0,92.0,12.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-01-20 17:26:18.000000,0.0,10616.0,https://anaconda.org/conda-forge/ipycanvas,2021-01-20 17:56:51.201000,20341.0,2.0,,,,,,,,,,,,,,,,,,,
62,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,23,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-04-15 14:46:48.000000,2021-03-26 10:25:36.000000,256.0,89.0,223.0,376.0,587.0,2019-04-25 09:02:42.000000,0.11.1,,7489.0,14.0,131.0,91.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-03-26 10:26:12.000000,40.0,7228.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,7571.0,2.0,,,,,,,,,,,,,,,,,,,
63,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-04-20 08:21:51.000000,2021-04-16 21:15:54.000000,149.0,58.0,75.0,148.0,164.0,2020-08-28 12:01:56.000000,1.3.2,,8486.0,9.0,76.0,69.0,29.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000000,7.0,7946.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,18385.0,1.0,,,,,,,,,,,,1.0,,,,,,,
64,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-03-12 23:00:14.000000,2021-03-12 23:00:14.000000,639.0,130.0,159.0,4710.0,574.0,2021-01-20 07:28:10.000000,0.9.0,,3551.0,30.0,1.0,,57.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000000,1.0,3551.0,,,,2.0,,,,,,,,,,,,,,,,,,,
65,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-04-13 18:19:53.000000,2021-04-13 18:18:53.000000,212.0,41.0,119.0,2871.0,385.0,2021-03-18 17:47:36.000000,0.7.2,39.0,1311.0,14.0,,,28.0,,MIT,,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,82625.0,,,,,,,,github.com/gopherdata/gophernotes,,,,,,
66,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-04-21 15:23:34.000000,2020-12-02 09:03:55.000000,474.0,146.0,400.0,1864.0,1382.0,,,,17204.0,,5.0,5.0,83.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1789216.0,,,,,,,,,,,,,,
67,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,22,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-04-21 18:40:40.000000,2021-04-21 18:40:39.000000,721.0,22.0,245.0,1766.0,1870.0,2021-04-19 18:11:46.000000,648f97c8be132f304cff3d397339f2d815de79721f3695f43c08a6aec3bc0a5d,,2630.0,41.0,,,140.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-04-19 18:46:43.584724,152.0,189403.0,,,,,,,,,,,,,,
68,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,22,True,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,156.0,49.0,150.0,1546.0,323.0,2019-09-26 17:24:18.653000,5.2.0,,2789.0,32.0,84.0,46.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2019-09-26 17:24:18.653000,38.0,2789.0,,,,,,,,,
69,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhi1thakur/colabcode,,others,22,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhi1thakur/colabcode,2020-09-09 10:06:26.000000,2021-02-04 17:50:01.000000,2021-02-03 19:10:17.000000,160.0,38.0,22.0,1282.0,41.0,2021-02-03 19:12:47.000000,0.2.0,,6816.0,12.0,22.0,22.0,8.0,https://pypi.org/project/colabcode,MIT,2021-02-03 19:12:47.000000,,6816.0,,,,3.0,,,,,,,,,,,,,,abhi1thakur/colabcode,,,,,
70,elyra,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,True,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-04-21 22:38:05.000000,2021-04-20 01:50:15.000000,138.0,174.0,725.0,899.0,976.0,2021-04-01 06:27:06.000000,2.2.1,,2388.0,47.0,18.0,18.0,22.0,https://pypi.org/project/elyra,Apache-2.0,2021-04-01 06:27:06.000000,0.0,1951.0,https://anaconda.org/conda-forge/elyra,2021-04-20 04:31:39.689000,3500.0,2.0,,,,,,,,,,,,,,,,,,,
71,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,66.0,135.0,710.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,17753.0,94.0,75.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-21 08:49:39.000000,74.0,10712.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,219440.0,2.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,2373.0,,,,,,,,,
72,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2020-09-28 04:37:49.000000,2020-08-23 17:51:13.000000,213.0,12.0,,665.0,1128.0,2020-08-01 16:46:23.000000,0.4.0,,13370.0,13.0,9.0,,101.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000000,9.0,13370.0,,,,1.0,,,,,,,,,,,,,,,,,,,
73,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,True,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-04-19 05:03:57.000000,2021-04-19 05:00:36.000000,121.0,35.0,67.0,563.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,7932.0,20.0,113.0,95.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000000,18.0,7932.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
74,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,True,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,110.0,23.0,8.0,470.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,203551.0,10.0,114.0,113.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,1557.0,,,,1.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,201994.0,,,,,,,,,
75,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-03-12 11:47:30.000000,2021-03-12 11:47:30.000000,61.0,32.0,69.0,399.0,507.0,2021-03-11 21:19:20.467000,3.1.2,,167256.0,30.0,1.0,1.0,23.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467000,,167256.0,,,,,,,,,
76,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-04-02 09:23:26.000000,2021-04-02 09:23:25.000000,44.0,8.0,79.0,300.0,492.0,2020-05-15 23:40:02.000000,3.4.0,,25203.0,37.0,148.0,,9.0,https://pypi.org/project/vega,BSD-3-Clause,2020-05-15 23:40:02.000000,148.0,18150.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,409101.0,2.0,,,,,,,,,,,,,,,,,,,
77,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-03-16 05:27:29.000000,2021-03-16 05:27:29.000000,22.0,24.0,22.0,211.0,,2021-01-06 19:12:18.000000,0.4.2,,67390.0,7.0,47.0,27.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000000,20.0,67390.0,,,,2.0,,,,,,,,,,,,,,,,,,,
78,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-04-20 01:10:27.000000,2021-02-22 17:03:17.000000,29.0,50.0,62.0,188.0,192.0,2021-02-22 17:11:17.000000,1.6.2,,23836.0,43.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-02-22 17:11:17.000000,6.0,21825.0,https://anaconda.org/conda-forge/ipyvuetify,2021-02-22 19:18:07.995000,42234.0,2.0,,,,,,,,,,,,,,,,,,,
79,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-04-14 23:47:27.000000,2021-03-21 21:13:22.000000,49.0,31.0,56.0,128.0,340.0,2020-08-01 12:38:50.000000,0.9.0,,31855.0,13.0,325.0,295.0,20.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2020-08-01 12:38:50.000000,30.0,31108.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,16449.0,2.0,,,,,,,,,,,,,,,,,,,
