,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,updated_github_id,hex_id,bitbucket_id
39,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,True,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-02-04 17:22:42.000000,2021-02-04 17:22:41.000000,834.0,76.0,75.0,6516.0,262.0,2019-07-24 15:57:06.000000,1.0.0,,25136.0,4.0,46.0,40.0,28.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:57:06.000000,6.0,25136.0,,,,2.0,,,,,,,,,,,,,,,,,,,
40,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,True,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-03-04 10:14:48.336000,2020-04-07 18:56:49.000000,332.0,152.0,123.0,2567.0,405.0,2020-04-07 16:43:54.000000,1.3.1,,26519.0,73.0,127.0,1.0,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000000,126.0,17576.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,274047.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705000,0.0,1537.0,,,,,,,,,
41,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,25,True,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,375.0,339.0,4172.0,2533.0,1689.0,2020-09-07 15:05:22.000000,2.0.1,31.0,13813.0,48.0,40.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2020-09-07 15:05:22.000000,40.0,1074.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,379460.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,21.0,243360.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776000,0.0,908.0,,-1.0,,,,,,,
42,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,25,True,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-01-27 08:24:42.000000,2021-01-27 08:24:41.000000,37.0,33.0,59.0,344.0,435.0,2020-07-30 10:58:32.000000,0.9.6,,22506.0,19.0,1125.0,949.0,26.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000000,176.0,20011.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,117296.0,2.0,,,,,,,,,,,,,,,,,,,
43,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,25,True,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-03-01 17:21:11.000000,2021-03-01 17:21:11.000000,96.0,58.0,103.0,211.0,11889.0,2021-02-22 19:16:01.000000,1.4.1,25.0,242214.0,30.0,,,430.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000000,,235566.0,https://anaconda.org/conda-forge/jupyter_server,2021-02-22 21:35:54.431000,199430.0,3.0,,,,,,,,,,,,,,,,,,,
44,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,True,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2021-03-04 07:28:07.000000,2021-02-28 09:25:36.000000,2315.0,64.0,549.0,6039.0,1712.0,,,,98045.0,,,,190.0,,BSD-3-Clause,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2021-02-28 09:58:49.750045,285.0,6667075.0,,,,,,,,,,,,,,
45,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,True,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-03-04 13:42:42.000000,2021-02-23 22:07:53.000000,268.0,33.0,214.0,2656.0,1193.0,2021-02-23 21:48:06.000000,1.1.13,,17545.0,86.0,2.0,,56.0,https://pypi.org/project/nbdev,Apache-2.0,2021-01-19 17:27:34.000000,2.0,17545.0,,,,2.0,,,,,,,,,,,,,,,,,,,
46,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-03-03 01:22:40.000000,2021-02-15 04:10:19.000000,730.0,3.0,13.0,2136.0,,2021-01-08 04:41:11.000000,0.2.0,,173314.0,90.0,66.0,4.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000000,,38.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-10 22:10:11.354000,62.0,173276.0,,,,,,,,,
47,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-02-10 22:10:11.354000,2021-02-01 04:12:52.000000,730.0,4.0,13.0,2136.0,,2020-12-31 23:08:14.000000,0.3.0,,173566.0,90.0,69.0,7.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000000,,290.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-10 22:10:11.354000,62.0,173276.0,,,,,,,,,
48,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,True,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,90.0,45.0,31.0,811.0,488.0,2018-12-29 12:36:16.000000,0.4.1,,86864.0,13.0,314.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000000,314.0,86864.0,,,,1.0,,,,,,,,,,,,,,,,,,,
49,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,24,True,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2021-02-18 18:12:02.241000,2021-02-18 16:55:13.000000,61.0,14.0,26.0,501.0,81.0,2021-02-18 17:08:16.000000,2.2.0,,49220.0,20.0,1022.0,898.0,15.0,https://pypi.org/project/watermark,BSD-3-Clause,2021-02-18 16:56:30.000000,124.0,46519.0,https://anaconda.org/conda-forge/watermark,2021-02-18 18:12:02.241000,143170.0,2.0,,,,,,,,,,,,,,,,,,,
50,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,24,True,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-02-18 16:57:54.456000,2020-12-14 09:10:30.000000,31.0,22.0,240.0,470.0,1170.0,2021-02-17 22:41:47.511000,3.0.6,,61992.0,75.0,29.0,29.0,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2021-02-18 16:57:54.456000,0.0,61992.0,,,,,,,,,
51,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,24,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-03-01 11:09:51.000000,2021-03-01 11:09:36.000000,210.0,46.0,203.0,349.0,897.0,2021-02-26 15:18:12.000000,0.16.0,,3220.0,19.0,100.0,82.0,58.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2021-02-26 15:18:12.000000,18.0,3220.0,,,,1.0,,,,,,,,,,,,,,,,,,,
52,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,24,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2020-11-11 18:56:46.728000,2020-11-09 20:39:40.000000,70.0,24.0,112.0,231.0,1066.0,2020-11-09 20:39:53.000000,0.27.5,,14295.0,88.0,505.0,411.0,26.0,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,7267.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,414686.0,1.0,,,,,,,,,,,,,,,,,,,
53,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,24,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-03-01 00:09:34.000000,2021-02-18 21:25:02.000000,87.0,69.0,71.0,153.0,617.0,2021-02-08 13:17:24.000000,1.6.0,,26021.0,21.0,94.0,,50.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2021-02-18 21:08:36.000000,94.0,15987.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-02-08 16:22:19.294000,250855.0,1.0,,,,,,,,,,,,,,,,,,,
54,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,23,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-02-26 14:31:04.000000,2021-02-26 14:31:04.000000,251.0,178.0,559.0,996.0,2900.0,2019-11-07 21:56:26.000000,0.6.1,,3253.0,23.0,18.0,,78.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2019-11-07 21:54:11.000000,18.0,1632.0,https://anaconda.org/conda-forge/nbgrader,2020-04-03 14:56:13.923000,81055.0,2.0,,,,,,,,,,,,,,,,,,,
55,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,23,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2020-09-09 05:30:44.000000,2020-09-09 05:30:42.000000,242.0,220.0,666.0,954.0,2053.0,2020-03-25 23:36:46.000000,1.2.0,,26637.0,18.0,12.0,,51.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000000,12.0,26637.0,,,,3.0,,,,,,,,,,,,,,,,,,,
56,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,23,True,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-03-03 23:36:45.000000,2021-02-25 15:13:23.000000,53.0,100.0,196.0,771.0,1867.0,2021-02-17 00:08:41.000000,3.4.1,,19578.0,54.0,3.0,1.0,22.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2021-02-16 23:58:27.093000,2.0,19578.0,,,,,,,,,
57,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,23,True,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,95.0,23.0,8.0,436.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,222758.0,10.0,108.0,107.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,727.0,,,,1.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,222031.0,,,,,,,,,
58,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,23,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-02-26 13:56:41.000000,2021-02-25 15:08:50.000000,252.0,89.0,169.0,365.0,558.0,2019-04-25 09:02:42.000000,0.11.1,,2801.0,13.0,128.0,88.0,60.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2019-04-25 09:02:42.000000,40.0,2547.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,7124.0,2.0,,,,,,,,,,,,,,,,,,,
59,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,23,False,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-03-02 22:50:44.000000,2021-03-02 22:50:44.000000,28.0,7.0,11.0,24.0,207.0,2021-02-11 12:21:11.000000,0.7.12,,66074.0,19.0,127.0,125.0,16.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-02-11 12:21:11.000000,2.0,64543.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-02-11 14:52:06.950000,15317.0,3.0,,,,,,,,,,,,1.0,,,,,,,
60,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-02-01 12:03:17.000000,2020-12-02 09:03:55.000000,474.0,144.0,400.0,1832.0,1382.0,,,,15679.0,,5.0,5.0,83.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,25.0,1614972.0,,,,,,,,,,,,,,
61,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,22,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-03-02 21:59:08.000000,2021-03-02 21:59:01.000000,677.0,16.0,233.0,1714.0,1849.0,2021-02-22 20:34:18.000000,dafcedcb400d18a355058d19c57ca610c83c22ed5f958cfd3043b402cf4f5f98,,2660.0,35.0,,,140.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-02-22 20:59:06.652252,150.0,188920.0,,,,,,,,,,,,,,
62,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,66.0,135.0,701.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,9698.0,94.0,75.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-21 08:49:39.000000,74.0,3447.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,209262.0,2.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1702.0,,,,,,,,,
63,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,22,True,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-02-23 23:07:07.000000,2021-01-22 17:01:16.000000,95.0,25.0,13.0,442.0,119.0,2021-01-22 17:07:52.000000,0.4.0,58.0,7943.0,12.0,273.0,273.0,3.0,https://pypi.org/project/jupyter-dash,MIT,2021-01-22 17:02:58.000000,0.0,7938.0,,,,2.0,,,,,,,,,,,,,,,,,,,
64,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,True,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-02-19 17:57:42.000000,2021-02-19 17:57:42.000000,32.0,23.0,54.0,413.0,323.0,2021-01-20 17:26:18.000000,0.8.2,,3174.0,24.0,82.0,82.0,9.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-01-20 17:26:18.000000,0.0,2194.0,https://anaconda.org/conda-forge/ipycanvas,2021-01-20 17:56:51.201000,17640.0,2.0,,,,,,,,,,,,,,,,,,,
65,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-03-02 09:29:20.000000,2021-03-02 09:26:55.000000,46.0,8.0,79.0,296.0,485.0,2020-05-15 23:40:02.000000,3.4.0,,15055.0,37.0,148.0,,9.0,https://pypi.org/project/vega,BSD-3-Clause,2020-05-15 23:40:02.000000,148.0,8211.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,390132.0,2.0,,,,,,,,,,,,,,,,,,,
66,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-02-22 19:18:07.995000,2021-02-22 17:03:17.000000,25.0,43.0,59.0,181.0,192.0,2021-01-15 09:50:46.000000,1.6.1,,9082.0,43.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-02-22 17:11:17.000000,6.0,7257.0,https://anaconda.org/conda-forge/ipyvuetify,2021-02-22 19:18:07.995000,36508.0,2.0,,,,,,,,,,,,,,,,,,,
67,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,22,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2020-11-06 12:19:59.000000,2020-08-27 23:32:32.000000,120.0,50.0,76.0,160.0,536.0,2020-08-28 19:47:01.000000,6.2.0,,5205981.0,13.0,0.0,,52.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2020-08-28 19:47:01.000000,0.0,5205981.0,,,,3.0,,,,,,,,,,,,,,,,,,,
68,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-02-16 13:41:13.000000,2021-02-16 13:40:44.000000,46.0,33.0,55.0,126.0,338.0,2020-08-01 12:38:50.000000,0.9.0,,17873.0,13.0,281.0,266.0,20.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2020-08-01 12:38:50.000000,15.0,17172.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,14724.0,2.0,,,,,,,,,,,,,,,,,,,
69,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,5.0,5.0,24.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,10838.0,16.0,279.0,253.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,8588.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,74260.0,2.0,,,,,,,,,,,,,,,,,,,
70,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-01-27 21:54:50.000000,2021-01-27 21:54:49.000000,542.0,47.0,38.0,5424.0,610.0,2020-07-17 00:15:20.654000,5.10.1,,155.0,70.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-07-17 00:15:20.654000,,155.0,,,,,,,,,
71,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-01-20 07:28:10.000000,2021-01-20 02:55:37.000000,639.0,130.0,159.0,4666.0,573.0,2021-01-20 07:28:10.000000,0.9.0,,435.0,30.0,1.0,,57.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000000,1.0,435.0,,,,2.0,,,,,,,,,,,,,,,,,,,
72,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-02-27 04:46:12.000000,2021-02-12 16:59:45.000000,195.0,39.0,118.0,2817.0,378.0,2020-07-22 09:44:18.000000,0.7.1,38.0,1327.0,13.0,,,26.0,,MIT,,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,5.0,82328.0,,,,,,,,github.com/gopherdata/gophernotes,,,,,,
73,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,True,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,121.0,49.0,148.0,1508.0,323.0,2019-09-26 17:24:18.653000,5.2.0,,2481.0,32.0,80.0,42.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2019-09-26 17:24:18.653000,38.0,2481.0,,-1.0,,,,,,,
74,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-02-28 09:57:52.496714,2021-02-10 10:22:01.000000,276.0,45.0,491.0,1406.0,577.0,2020-07-20 12:11:32.000000,1.1.1,,4057.0,15.0,,,38.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,28644.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-02-28 09:57:52.496714,36.0,310590.0,,,,,,,,,IRkernel,,,,,
75,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-02-04 17:50:01.000000,2021-02-03 19:10:17.000000,147.0,36.0,19.0,1215.0,41.0,2021-02-03 19:12:47.000000,0.2.0,,3636.0,12.0,16.0,16.0,7.0,https://pypi.org/project/colabcode,MIT,2021-02-03 19:12:47.000000,,3636.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,
76,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-01-26 15:10:11.000000,2021-01-26 15:10:10.000000,69.0,34.0,105.0,741.0,159.0,2021-01-20 16:38:35.000000,3.0.6,,15637.0,7.0,3.0,3.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2020-05-29 14:50:45.861000,,15637.0,,,,,,,,,
77,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2020-09-28 04:37:49.000000,2020-08-23 17:51:13.000000,213.0,12.0,,663.0,1128.0,2020-08-01 16:46:23.000000,0.4.0,,5117.0,13.0,9.0,,101.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000000,9.0,5117.0,,,,1.0,,,,,,,,,,,,,,,,,,,
78,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,21,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-03-03 09:12:34.000000,2021-03-03 08:06:28.000000,37.0,8.0,445.0,586.0,2798.0,2021-03-03 08:06:37.000000,0.40.0,1180.0,206.0,75.0,21.0,13.0,19.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,37.0,,,,,,,,,
79,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,21,False,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-03-02 19:26:30.000000,2019-12-03 21:57:25.000000,121.0,35.0,67.0,558.0,220.0,2019-06-03 21:24:10.000000,0.10.2,,3201.0,20.0,109.0,91.0,20.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000000,18.0,3201.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,
80,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-02-13 13:34:08.000000,2021-02-13 13:30:34.000000,35.0,13.0,108.0,405.0,332.0,2021-02-13 13:31:29.000000,1.4.4,,24430.0,48.0,2.0,,29.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-02-13 13:31:29.000000,2.0,11965.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-02-13 13:30:56.044000,,12465.0,,,,,,,,,
